brand, name, size, Orig, Current, Save, Url,
"Concave","Halo 1 FG - White/Red/Black","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-FG-Firm-Ground-Soccer-Cleats-WhiteRedBlack-73245.aspx",
"Concave","Halo 1 SG - White/Blue","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-SG-Soft-Ground-Soccer-Cleats-WhiteBlue-73244.aspx",
"Concave","Halo 1 FG - White/Blue","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-FG-Firm-Ground-Soccer-Cleats-WhiteBlue-73243.aspx",
"Concave","T 2 Indoor - White/Green","SIZES  7, 7, 8, 8, 9","0.0","74.99","-74.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-T-2-Indoor-Soccer-Cleats-WhiteGreen-73264.aspx",
"Umbro","Geometra 2 Shield FG - White/Cloisonne","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","30.0","-30.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-2-Shield-FG-Firm-Ground-Soccer-Cleats-WhiteCloisonne-73755.aspx",
"Umbro","Geo Flare Shield FG - White/Blue/Crimson","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","30.0","-30.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geo-Flare-Shield-FG-Firm-Ground-Soccer-Cleats-WhiteBlue-DepthsCrimson-73744.aspx",
"Warrior","Gambler S-Lite SG - Aviator/Blue/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","125.0","-125.0","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-SLite-SG-Ground-Soccer-Cleats-AviatorVivid-BlueFiery-Red-70820.aspx",
"Warrior","Gambler S-Lite FG - Aviator/Blue/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","120.0","-120.0","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-SLite-FG-Firm-Ground-Soccer-Cleats-AviatorVivid-BlueFiery-Red-70819.aspx",
"Warrior","Gambler Combat TF - Aviator/Blue/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","40.0","-40.0","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-Combat-TF-Astro-Turf-Soccer-Cleats-AviatorVivid-BlueFiery-Red-70824.aspx",
"Mizuno","Morelia Neo MD - Pearl/Blue/Orange","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","129.99","-129.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-MD-Soccer-Cleats-PearlBlue-DepthsVibrant-Orange-69288.aspx",
"Mizuno","Morelia Neo Zen MD - Pearl/Blue/Orange","SIZES  8, 8, 9, 9, 10, 10, 11","0.0","79.99","-79.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-Zen-MD-Soccer-Cleats-PearlBlue-DepthsVibrant-Orange-69293.aspx",
"Mizuno","Morelia Neo Shin MD - Pearl/Blue/Orange","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Neo-Shin-MD-Soccer-Cleats-PearlBlue-DepthsVibrant-Orange-69297.aspx",
"Mizuno","Sala Club 2 Turf - Red/Bolt/Black","SIZES  8, 9, 10, 11","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Sala-Club-2-Turf-Fives-Soccer-Cleats-Chinese-RedBoltBlack-69311.aspx",
"Nike","Mercurial Vapor Superfly III SG - Plum/Windchill/Volt","SIZES  6, 6, 7, 8","280.0","100.0","180.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Mens-Vapor-Superfly-III-Soft-Ground-Soccer-Cleats-PlumWindchillVolt-79150.aspx",
"Nike","Mercurial Vapor Superfly III SG - Silver/Purple/Red","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10","280.0","100.0","180.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Vapor-Superfly-III-Soft-Ground-Soccer-Cleats-SilverPurpleRed-79147.aspx",
"Joma","Super Regate Indoor - Grape/Yellow/White","SIZES  5, 6, 7, 8, 8, 9, 9, 10, 10, 11","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Super-Regate-Indoor-Soccer-Cleats-GrapeYellowWhite-73697.aspx",
"Joma","Top Flex TF - Black/Orange/White","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","64.99","-64.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Top-Flex-TF-Astro-Turf-Soccer-Cleats-BlackOrangeWhite-73690.aspx",
"Joma","Toledo 100 Ultralight FG - Black/Lemon/White","SIZES  5, 6, 7, 7, 8, 8, 9, 10","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Toledo-100-Ultralight-FG-Firm-Ground-Soccer-Cleats-BlackLemonWhite-73637.aspx",
"Joma","Aguila Gol AG - Black/Green/White","SIZES  6, 7, 7, 8, 8, 9, 9","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-Gol-AG-Artificial-Ground-Soccer-Cleats-BlackGreenWhite-73627.aspx",
"Joma","Lozano TF - Black/Yellow","SIZES  5, 6, 6, 7, 8, 8, 9, 9, 10, 11","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Lozano-TF-Astro-Turf-Soccer-Cleats-BlackYellow-73710.aspx",
"Joma","Super Copa FG - Black/Lemon/Turquoise","SIZES  5, 6, 7, 8, 9, 9","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Super-Copa-FG-Firm-Ground-Soccer-Cleats-BlackLemonTurquoise-73642.aspx",
"Joma","Super Regate Indoor - Blue/Yellow","SIZES  5, 7, 8, 8, 9, 9, 10, 11","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Super-Regate-Indoor-Soccer-Cleats-BlueYellow-73696.aspx",
"Joma","Super Copa FG - Blue/White/Orange","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Super-Copa-FG-Firm-Ground-Soccer-Cleats-BlueWhiteOrange-73647.aspx",
"Joma","Aguila TF - Orange/Blue/White","SIZES  5, 6, 7, 7, 8, 8, 9","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-TG-Astro-Turf-Soccer-Cleats-OrangeBlueWhite-73671.aspx",
"Joma","Aguila Gol AG - White/Orange","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-Gol-AG-Artificial-Ground-Soccer-Cleats-WhiteOrange-73634.aspx",
"Joma","Aguila Gol FG - White/Orange","SIZES  5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 11","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/Jome-Football-Boots-Joma-Aguila-Gol-FG-Firm-Ground-Soccer-Cleats-WhiteOrange-73633.aspx",
"Joma","Lozano Indoor - White/Blue/Lime","SIZES  6, 7, 7, 8, 8, 9, 10, 11","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Lozano-Indoor-Soccer-Cleats-WhiteBlueLime-73707.aspx",
"Joma","Dribling Indoor - White/Orange","SIZES  7, 8, 8, 9, 10, 11","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Dribling-Indoor-Soccer-Cleats-WhiteOrange-73714.aspx",
"Joma","Super Copa AG - White/Lime/Navy","SIZES  6, 6, 7, 8, 8, 9, 10, 10","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Super-Copa-AG-Artificial-Ground-Soccer-Cleats-WhiteLimeNavy-73645.aspx",
"Joma","Aguila AG - White/Orange/Black","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-AG-Artificial-Ground-Soccer-Cleats-WhiteOrangeBlack-73665.aspx",
"Joma","Super Flex Indoor - Neon Yellow/Navy","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 10, 11","0.0","54.99","-54.99","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Super-Flex-Indoor-Soccer-Cleats-Neon-YellowNavy-73700.aspx",
"adidas","Predator Absolion LZ TRX FG - Black/Black/Solar Zest","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","95.0","67.0","28.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolion-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackBlackSolar-Zest-75436.aspx",
"adidas","adipure 11Pro TRX FG Boots - Black/Infrared/White","SIZES  6, 6, 7, 7, 11, 11","124.99","55.0","69.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-Firm-Ground-Soccer-Cleats-BlackInfraredRunning-White-46648.aspx",
"adidas","adizero F50 TRX FG Synthetic (Messi) micoach Bundle - Turbo/Purple/Wht","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 10, 11","220.0","100.0","120.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-TRX-FG-Synthetic-Messi-micoach-Bundle-Firm-Ground-Soccer-Cleats-TurboBlast-PurpleWhite-62201.aspx",
"Warrior","Gambler S-Lite FG - White/Silver/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-SLite-FG-Firm-Ground-Soccer-Cleats-WhiteSilverCyber-Yellow-70812.aspx",
"Warrior","Gambler Combat SG - White/Silver/Yellow","SIZES  7, 8, 8, 9, 10, 10","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-Combat-SG-Soft-Ground-Soccer-Cleats-WhiteSilverCyber-Yellow-70816.aspx",
"Warrior","Gambler Combat TF - White/Silver/Yellow","SIZES  6, 7, 8, 8, 9, 9, 10, 10, 11","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-Combat-TF-Astro-Turf-Soccer-Cleats-WhiteSilverCyber-Yellow-70817.aspx",
"Warrior","Gambler Combat FG - White/Silver/Yellow","SIZES  6, 7, 8, 8, 9, 9, 10, 10, 11","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-Combat-FG-Firm-Ground-Soccer-Cleats-WhiteSilverCyber-Yellow-70814.aspx",
"Warrior","Gambler K-Lite FG - Black/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","124.99","-124.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-KLite-FG-Firm-Ground-Soccer-Cleats-BlackCyber-Yellow-70810.aspx",
"Warrior","Gambler S-Lite SG - White/Silver/Yellow","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10","0.0","124.99","-124.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-SLite-SG-Soft-Ground-Soccer-Cleats-WhiteSilverCyber-Yellow-70813.aspx",
"Warrior","Skreamer S-Lite SG - Grey/Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10","0.0","124.99","-124.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Skreamer-SLite-SG-Soft-Ground-Soccer-Cleats-Mirage-GreyBlackJasmin-Green-70829.aspx",
"Warrior","Skreamer S-Lite FG - Grey/Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","124.99","-124.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Skreamer-SLite-FG-Firm-Ground-Soccer-Cleats-Mirage-GreyBlackJasmin-Green-70828.aspx",
"Warrior","Skreamer Combat TF - Grey/Black/Green","SIZES  7, 8, 9, 9, 10, 10, 11, 12","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Skreamer-Combat-TF-Astro-Turf-Soccer-Cleats-Mirage-GreyBlackJasmin-Green-70832.aspx",
"Warrior","Skreamer Combat SG - Grey/Black/Green","SIZES  8, 9, 11","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Skreamer-Combat-SG-Soft-Ground-Soccer-Cleats-Mirage-GreyBlackJasmin-Green-70831.aspx",
"Warrior","Skreamer Combat FG - Grey/Black/Green","SIZES  7, 8, 9","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Skreamer-Combat-FG-Firm-Ground-Soccer-Cleats-Mirage-GreyBlackJasmin-Green-70830.aspx",
"Warrior","Superheat S-Lite SG - Red/Chilli Pepper/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","134.99","-134.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-SLite-SG-Soft-Ground-Soccer-Cleats-Fiery-RedChilli-PepperCyber-Yellow-70801.aspx",
"Warrior","Superheat S-Lite FG - Red/Chilli Pepper/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","129.99","-129.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-SLite-FG-Firm-Ground-Soccer-Cleats-Fiery-RedChilli-PepperCyber-Yellow-70799.aspx",
"Warrior","Superheat Combat SG - Red/Chilli Pepper/Yellow","SIZES  7, 7, 8, 9, 9, 10, 10, 11","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-Combat-SG-Soft-Ground-Soccer-Cleats-Fiery-RedChilli-PepperCyber-Yellow-70807.aspx",
"Warrior","Superheat Combat TF - Red/Chilli Pepper/Yellow","SIZES  7, 8, 8, 9, 9, 10, 10, 12","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-Combat-TF-Astro-Turf-Soccer-Cleats-Fiery-RedChilli-PepperCyber-Yellow-70808.aspx",
"Warrior","Superheat Combat FG - Red/Chilli Pepper/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-Combat-FG-Firm-Ground-Soccer-Cleats-Fiery-RedChilli-PepperCyber-Yellow-70805.aspx",
"Warrior","Gambler K-Lite SG - Black/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","130.0","-130.0","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Gambler-KLite-SG-Soft-Ground-Soccer-Cleats-BlackCyber-Yellow-70811.aspx",
"Warrior","Skreamer K-Lite FG - Black/Orange","SIZES  6, 7, 8, 8, 9, 9, 10, 11, 12","129.99","79.99","50.0","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Skreamer-KLite-FG-Firm-Ground-Soccer-Cleats-BlackSpicy-Orange-70826.aspx",
"Warrior","Superheat S-Lite SG - Blue/Blue/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","134.99","-134.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-SLite-SG-Soft-Ground-Soccer-Cleats-Vision-BlueVivid-BlueCyber-Yellow-70790.aspx",
"Warrior","Superheat S-Lite FG - Blue/Blue/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","129.99","-129.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-SLite-FG-Firm-Ground-Soccer-Cleats-Vision-BlueVivid-BlueCyber-Yellow-70788.aspx",
"Warrior","Superheat Combat SG - Blue/Blue/Yellow","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-Combat-SG-Soft-Ground-Soccer-Cleats-Vision-BlueVivid-BlueCyber-Yellow-70796.aspx",
"Warrior","Superheat Combat TF - Blue/Blue/Yellow","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-Combat-TF-Astro-Turf-Soccer-Cleats-Vision-BlueVivid-BlueCyber-Yellow-70797.aspx",
"Warrior","Superheat Combat FG - Blue/Blue/Yellow","SIZES  6, 7, 8, 8, 9, 9, 10, 10","0.0","39.99","-39.99","http://www.prodirectsoccer.com/Products/Warrior-Football-Boots-Warrior-Superheat-Combat-FG-Firm-Ground-Soccer-Cleats-Vision-BlueVivid-BlueCyber-Yellow-70794.aspx",
"Puma","Universal Indoor - Black/White/Blue","SIZES  7, 8, 9, 10, 11","35.0","25.0","10.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Universal-Indoor-Soccer-Cleats-BlackWhiteFluo-Blue-68970.aspx",
"Lotto","Zhero Gravity IV 100 FG - Black/Cyan Blue","SIZES  5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","159.99","-159.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-IV-100-FG-Firm-Ground-Soccer-Cleats-BlackCyan-Blue-72501.aspx",
"UA","Blur Carbon IV FG - Black/Electric/Orange","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","149.99","-149.99","http://www.prodirectsoccer.com/Products/Under-Armour-Football-Boots-Under-Armour-Blur-Carbon-IV-FG-Firm-Ground-Soccer-Cleats-BlackMetallic-ElectricBlaze-Orange-73478.aspx",
"Concave","Quantum 2 FG - Black/Black","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","0.0","129.99","-129.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Quantum-2-FG-Firm-Ground-Soccer-Cleats-BlackBlack-73256.aspx",
"Concave","Halo+ SG - Black/Green","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-SG-Soft-Ground-Soccer-Cleats-BlackGreen-73241.aspx",
"Concave","Halo+ FG - Black/Green","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-FG-Firm-Ground-Soccer-Cleats-BlackGreen-73240.aspx",
"Concave","Halo+ FG - Black/Orange","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","0.0","119.0","-119.0","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-FG-Firm-Ground-Soccer-Cleats-BlackOrange-73238.aspx",
"Umbro","Geometra II Pro SG - Black/Pink","SIZES  6, 7, 7, 8, 8, 9, 10, 11","0.0","115.0","-115.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-II-Pro-SG-Soft-Ground-Soccer-Cleats-BlackLava-Pink-73985.aspx",
"Umbro","Geometra 2 Pro FG - Black/Orange","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","115.0","-115.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-2-Pro-FG-Firm-Ground-Soccer-Cleats-BlackShocking-Orange-73749.aspx",
"Umbro","Geometra II Pro FG - Black/Pink","SIZES  6, 7, 7, 8, 8, 9, 10, 10, 11","0.0","114.99","-114.99","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-II-Pro-FG-Firm-Ground-Soccer-Cleats-BlackLava-Pink-73984.aspx",
"Lotto","Stadio Potenza IV 100 FG - Black/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Potenza-IV-100-FG-Firm-Ground-Soccer-Cleats-BlackWhite-72918.aspx",
"Lotto","Zhero Gravity IV 200 FG - Black/Cyan Blue","SIZES  5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-IV-200-FG-Firm-Ground-Soccer-Cleats-BlackCyan-Blue-72503.aspx",
"Umbro","GeoFLARE Pro SG - Black/Pink/White","SIZES  6, 7, 7, 8, 8, 11","0.0","95.0","-95.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-GeoFLARE-Pro-SG-Soft-Ground-Soccer-Cleats-BlackLava-PinkWhite-73989.aspx",
"Umbro","GeoFLARE Pro SG - Black/White/Orange","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","95.0","-95.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-GeoFLARE-Pro-SG-Soft-Ground-Soccer-Cleats-BlackWhiteShocking-Orange-73739.aspx",
"Umbro","Speciali 4 Pro SG - Black/Orange/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","95.0","-95.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Speciali-4-Pro-SG-Soft-Ground-Soccer-Cleats-BlackShocking-OrangeWhite-73728.aspx",
"Umbro","GeoFLARE Pro FG - Black/Pink/White","SIZES  6, 7, 7, 8, 8","0.0","94.99","-94.99","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-GeoFLARE-Pro-FG-Firm-Ground-Soccer-Cleats-BlackLava-PinkWhite-73986.aspx",
"Umbro","Speciali 4 Pro HG - Black/Orange/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","90.0","-90.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Speciali-4-Pro-HG-Firm-Ground-Soccer-Cleats-BlackShocking-OrangeWhite-73726.aspx",
"UA","Blur IV FG - Black/Orange/Blue","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 12","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Under-Armour-Football-Boots-Under-Armour-Blur-IV-FG-Firm-Ground-Soccer-Cleats-BlackBlaze-OrangeElectric-Blue-73481.aspx",
"Concave","Halo 1 SG - Black/Green","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-SG-Soft-Ground-Soccer-Cleats-BlackGreen-73250.aspx",
"Concave","Halo 1 FG - Black/Green","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-FG-Firm-Ground-Soccer-Cleats-BlackGreen-73249.aspx",
"Concave","Halo 1 SG - Black/Orange","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-SG-Soft-Ground-Soccer-Cleats-BlackOrange-73248.aspx",
"Concave","Halo 1 FG - Black/Orange","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12","0.0","84.99","-84.99","http://www.prodirectsoccer.com/Products/Concave-Football-Boots-Concave-Halo-1-FG-Firm-Ground-Soccer-Cleats-BlackOrange-73247.aspx",
"Umbro","Geometra 2 Maxim TF - Black/Orange","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","50.0","-50.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-2-Maxim-TF-Astro-Turf-Soccer-Cleats-BlackShocking-Orange-73752.aspx",
"Umbro","Geometra 2 Maxim AG26 - Black/Orange","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 12","0.0","50.0","-50.0","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Geometra-2-Maxim-AG26-Artificial-Ground-Soccer-Cleats-BlackShocking-Orange-73751.aspx",
"Lotto","Stadio Potenza IV 300 FG - Black/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","49.99","-49.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Potenza-IV-300-FG-Firm-Ground-Soccer-Cleats-BlackWhite-72921.aspx",
"Lotto","Zhero Gravity IV 700 TF - Black/Cyan Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","45.0","-45.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-IV-700-TF-Astro-Turf-Soccer-Cleats-BlackCyan-Blue-72970.aspx",
"Lotto","Zhero Gravity IV 700 FG - Black/Cyan Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","45.0","-45.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-IV-700-FG-Firm-Ground-Soccer-Cleats-BlackCyan-Blue-72903.aspx",
"UA","Blur Flash IV FG - Black/Orange/Blue","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Under-Armour-Football-Boots-Under-Armour-Blur-Flash-IV-FG-Firm-Ground-Soccer-Cleats-BlackBlaze-OrangeElectric-Blue-73482.aspx",
"Lotto","Spider VIII Indoor - Black/Fluo Mint","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","35.0","-35.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Spider-VIII-Indoor-Soccer-Cleats-BlackFlourescent-Mint-72995.aspx",
"Lotto","Spider VIII Indoor - Black/Hallowen Orange","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10","0.0","35.0","-35.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Spider-VIII-Indoor-Soccer-Cleats-BlackHallowen-Orange-72991.aspx",
